frame,drone_count,base_speed,speed_multiplier,neighbor_distance,collisions,avg_distance
79650,70,3.0,0.8,150,11,198.33
79680,70,3.0,0.8,150,11,202.94
79710,70,3.0,0.8,150,11,208.36
79740,70,3.0,0.8,150,11,211.6
79770,70,3.0,0.8,150,11,216.56
79800,70,3.0,0.8,150,11,221.68
79830,70,3.0,0.8,150,11,225.97
79860,70,3.0,0.8,150,11,227.37
79890,70,3.0,0.8,150,11,227.66
79920,70,3.0,0.8,150,11,229.27
79950,70,3.0,0.8,150,11,230.37
79980,70,3.0,0.8,150,11,229.38
80010,70,3.0,0.8,150,11,229.01
80040,70,3.0,0.8,150,11,227.25
80070,70,3.0,0.8,150,11,238.09
80100,70,3.0,0.8,150,11,230.94
80130,70,3.0,0.8,150,11,222.95
80160,70,3.0,0.8,150,11,213.51
80190,70,3.0,0.8,150,11,208.4
80220,70,3.0,0.8,150,11,201.53
80250,70,3.0,0.8,150,11,194.92
80280,70,3.0,0.8,150,12,189.05
80310,70,3.0,0.8,150,12,182.47
80340,70,3.0,0.8,150,12,178.58
80370,70,3.0,0.8,150,12,181.12
80400,70,3.0,0.8,150,12,175.68
80430,70,3.0,0.8,150,12,168.68
80460,70,3.0,0.8,150,12,160.6
80490,70,3.0,0.8,150,12,153.91
80520,70,3.0,0.8,150,12,148.87
80550,70,3.0,0.8,150,12,143.58
80580,70,3.0,0.8,150,12,137.76
80610,70,3.0,0.8,150,12,132.01
80640,70,3.0,0.8,150,12,127.67
80670,70,3.0,0.8,150,12,123.67
80700,70,3.0,0.8,150,13,119.9
80730,70,3.0,0.8,150,13,116.38
80760,70,3.0,0.8,150,13,113.06
80790,70,3.0,0.8,150,16,109.82
80820,70,3.0,0.8,150,16,106.62
80850,70,3.0,0.8,150,17,103.34
80880,70,3.0,0.8,150,18,100.31
80910,70,3.0,0.8,150,18,97.66
80940,70,3.0,0.8,150,18,95.36
80970,70,3.0,0.8,150,18,93.94
81000,70,3.0,0.8,150,18,92.89
81030,70,3.0,0.8,150,18,92.39
81060,70,3.0,0.8,150,18,91.8
81090,70,3.0,0.8,150,18,91.16
81120,70,3.0,0.8,150,18,90.64
81150,70,3.0,0.8,150,18,90.29
81180,70,3.0,0.8,150,18,90.08
81210,70,3.0,0.8,150,18,89.98
81240,70,3.0,0.8,150,18,90.09
81270,70,3.0,0.8,150,18,90.06
81300,70,3.0,0.8,150,18,90.16
81330,70,3.0,0.8,150,18,90.29
81360,70,3.0,0.8,150,17,94.64
81390,70,3.0,0.8,150,17,93.8
81420,70,3.0,0.8,150,17,93.15
81450,70,3.0,0.8,150,18,92.06
81480,70,3.0,0.8,150,18,91.18
81510,70,3.0,0.8,150,18,90.19
81540,70,3.0,0.8,150,18,89.44
81570,70,3.0,0.8,150,18,88.48
81600,70,3.0,0.8,150,18,87.49
81630,70,3.0,0.8,150,18,86.68
81660,70,3.0,0.8,150,18,85.95
81690,70,3.0,0.8,150,18,85.11
81720,70,3.0,0.8,150,18,84.25
81750,70,3.0,0.8,150,18,83.61
81780,70,3.0,0.8,150,18,82.65
81810,70,3.0,0.8,150,18,82.05
81840,70,3.0,0.8,150,18,81.65
81870,70,3.0,0.8,150,18,81.58
81900,70,3.0,0.8,150,18,81.49
81930,70,3.0,0.8,150,18,81.22
81960,70,3.0,0.8,150,18,81.03
81990,70,3.0,0.8,150,18,80.83
82020,70,3.0,0.8,150,18,80.81
82050,70,3.0,0.8,150,18,80.87
82080,70,3.0,0.8,150,18,80.9
82110,70,3.0,0.8,150,18,80.88
82140,70,3.0,0.8,150,18,80.92
82170,70,3.0,0.8,150,18,80.83
82200,70,3.0,0.8,150,18,80.79
82230,70,3.0,0.8,150,18,80.54
82260,70,3.0,0.8,150,18,80.53
82290,70,3.0,0.8,150,18,80.53
82320,70,3.0,0.8,150,18,80.49
82350,70,3.0,0.8,150,18,80.42
82380,70,3.0,0.8,150,19,80.44
82410,70,3.0,0.8,150,19,80.3
82440,70,3.0,0.8,150,19,80.21
82470,70,3.0,0.8,150,19,80.16
82500,70,3.0,0.8,150,19,80.07
82530,70,3.0,0.8,150,19,79.98
82560,70,3.0,0.8,150,19,79.86
82590,70,3.0,0.8,150,18,79.92
82620,70,3.0,0.8,150,18,79.89
82650,70,3.0,0.8,150,18,79.92
82680,70,3.0,0.8,150,19,79.82
82710,70,3.0,0.8,150,18,79.75
82740,70,3.0,0.8,150,18,79.84
82770,70,3.0,0.8,150,18,79.62
82800,70,3.0,0.8,150,18,79.39
82830,70,3.0,0.8,150,18,79.36
82860,70,3.0,0.8,150,18,79.55
82890,70,3.0,0.8,150,19,79.45
82920,70,3.0,0.8,150,19,79.56
82950,70,3.0,0.8,150,19,79.74
82980,70,3.0,0.8,150,18,79.71
83010,70,3.0,0.8,150,19,79.5
83040,70,3.0,0.8,150,19,79.49
83070,70,3.0,0.8,150,19,79.47
83100,70,3.0,0.8,150,19,79.39
83130,70,3.0,0.8,150,19,79.4
83160,70,3.0,0.8,150,18,79.46
83190,70,3.0,0.8,150,18,79.16
83220,70,3.0,0.8,150,18,79.14
83250,70,3.0,0.8,150,18,79.22
83280,70,3.0,0.8,150,18,79.28
83310,70,3.0,0.8,150,18,79.28
83340,70,3.0,0.8,150,18,79.3
83370,70,3.0,0.8,150,18,79.28
83400,70,3.0,0.8,150,18,79.24
83430,70,3.0,0.8,150,19,79.28
83460,70,3.0,0.8,150,19,79.19
83490,70,3.0,0.8,150,19,78.99
83520,70,3.0,0.8,150,19,78.87
83550,70,3.0,0.8,150,19,78.63
83580,70,3.0,0.8,150,19,78.65
83610,70,3.0,0.8,150,19,78.34
83640,70,3.0,0.8,150,19,78.41
83670,70,3.0,0.8,150,19,78.47
83700,70,3.0,0.8,150,19,78.39
83730,70,3.0,0.8,150,19,78.44
83760,70,3.0,0.8,150,19,78.62
83790,70,3.0,0.8,150,19,78.6
83820,70,3.0,0.8,150,19,78.44
83850,70,3.0,0.8,150,19,78.44
83880,70,3.0,0.8,150,19,78.48
83910,70,3.0,0.8,150,19,78.52
83940,70,3.0,0.8,150,19,78.77
83970,70,3.0,0.8,150,19,78.56
84000,70,3.0,0.8,150,19,78.54
84030,70,3.0,0.8,150,19,78.51
84060,70,3.0,0.8,150,19,78.45
84090,70,3.0,0.8,150,19,78.53
84120,70,3.0,0.8,150,19,78.6
84150,70,3.0,0.8,150,19,78.55
84180,70,3.0,0.8,150,19,78.67
84210,70,3.0,0.8,150,19,78.71
84240,70,3.0,0.8,150,19,78.74
84270,70,3.0,0.8,150,19,78.85
84300,70,3.0,0.8,150,19,79.01
84330,70,3.0,0.8,150,19,78.91
84360,70,3.0,0.8,150,19,78.96
84390,70,3.0,0.8,150,19,79.03
84420,70,3.0,0.8,150,19,79.01
84450,70,3.0,0.8,150,19,78.96
84480,70,3.0,0.8,150,19,79.03
84510,70,3.0,0.8,150,19,78.95
84540,70,3.0,0.8,150,19,78.98
84570,70,3.0,0.8,150,19,78.89
84600,70,3.0,0.8,150,19,78.94
84630,70,3.0,0.8,150,19,78.82
84660,70,3.0,0.8,150,19,78.9
84690,70,3.0,0.8,150,19,78.79
84720,70,3.0,0.8,150,19,78.74
84750,70,3.0,0.8,150,19,78.76
84780,70,3.0,0.8,150,19,78.84
84810,70,3.0,0.8,150,19,78.83
84840,70,3.0,0.8,150,19,79.0
84870,70,3.0,0.8,150,19,78.81
84900,70,3.0,0.8,150,19,78.76
84930,70,3.0,0.8,150,19,78.76
84960,70,3.0,0.8,150,19,78.93
84990,70,3.0,0.8,150,19,78.82
85020,70,3.0,0.8,150,19,78.76
85050,70,3.0,0.8,150,19,78.84
85080,70,3.0,0.8,150,19,93.55
85110,70,3.0,0.8,150,19,107.73
85140,70,3.0,0.8,150,19,94.28
85170,70,3.0,0.8,150,19,109.12
85200,70,3.0,0.8,150,19,123.03
85230,70,3.0,0.8,150,19,123.09
85260,70,3.0,0.8,150,19,136.09
85290,70,3.0,0.8,150,20,135.94
85320,70,3.0,0.8,150,20,136.29
85350,70,3.0,0.8,150,21,163.16
85380,70,3.0,0.8,150,20,149.92
85410,70,3.0,0.8,150,20,135.43
85440,70,3.0,0.8,150,19,134.83
85470,70,3.0,0.8,150,19,134.8
85500,70,3.0,0.8,150,19,135.3
85530,70,3.0,0.8,150,19,149.14
85560,70,3.0,0.8,150,19,149.62
85590,70,3.0,0.8,150,19,162.57
85620,70,3.0,0.8,150,19,149.82
85650,70,3.0,0.8,150,19,149.19
85680,70,3.0,0.8,150,19,161.31
85710,70,3.0,0.8,150,19,161.18
85740,70,3.0,0.8,150,19,161.24
85770,70,3.0,0.8,150,19,198.39
85800,70,3.0,0.8,150,19,162.18
85830,70,3.0,0.8,150,19,161.86
85860,70,3.0,0.8,150,19,198.44
85890,70,3.0,0.8,150,19,196.14
85920,70,3.0,0.8,150,19,193.12
85950,70,3.0,0.8,150,19,192.98
85980,70,3.0,0.8,150,19,204.65
86010,70,3.0,0.8,150,18,237.24
86040,70,3.0,0.8,150,18,237.1
86070,70,3.0,0.8,150,18,235.41
86100,70,3.0,0.8,150,18,232.24
86130,70,3.0,0.8,150,18,228.2
86160,70,3.0,0.8,150,18,224.6
86190,70,3.0,0.8,150,18,221.8
86220,70,3.0,0.8,150,18,220.51
86250,70,3.0,0.8,150,18,219.01
86280,70,3.0,0.8,150,18,217.77
86310,70,3.0,0.8,150,18,214.82
86340,70,3.0,0.8,150,18,211.26
86370,70,3.0,0.8,150,18,206.33
86400,70,3.0,0.8,150,18,200.9
86430,70,3.0,0.8,150,18,196.5
86460,70,3.0,0.8,150,18,192.09
86490,70,3.0,0.8,150,18,187.42
86520,70,3.0,0.8,150,18,182.35
86550,70,3.0,0.8,150,18,178.21
86580,70,3.0,0.8,150,18,173.52
86610,70,3.0,0.8,150,18,169.79
86640,70,3.0,0.8,150,18,165.48
86670,70,3.0,0.8,150,18,163.01
86700,70,3.0,0.8,150,18,159.78
86730,70,3.0,0.8,150,18,156.32
86760,70,3.0,0.8,150,18,153.52
86790,70,3.0,0.8,150,18,153.77
86820,70,3.0,0.8,150,18,154.9
86850,70,3.0,0.8,150,17,156.06
86880,70,3.0,0.8,150,17,155.6
86910,70,3.0,0.8,150,17,154.65
86940,70,3.0,0.8,150,17,153.74
86970,70,3.0,0.8,150,17,154.34
87000,70,3.0,0.8,150,17,155.69
87030,70,3.0,0.8,150,17,158.68
87060,70,3.0,0.8,150,17,163.69
87090,70,3.0,0.8,150,17,168.94
87120,70,3.0,0.8,150,17,173.09
87150,70,3.0,0.8,150,17,177.38
87180,70,3.0,0.8,150,17,181.31
87210,70,3.0,0.8,150,17,185.82
87240,70,3.0,0.8,150,17,191.51
87270,70,3.0,0.8,150,17,196.94
87300,70,3.0,0.8,150,17,201.68
87330,70,3.0,0.8,150,17,205.86
87360,70,3.0,0.8,150,17,209.81
87390,70,3.0,0.8,150,17,214.01
87420,70,3.0,0.8,150,17,218.4
87450,70,3.0,0.8,150,17,223.76
87480,70,3.0,0.8,150,17,228.67
87510,70,3.0,0.8,150,17,233.7
87540,70,3.0,0.8,150,17,238.62
87570,70,3.0,0.8,150,17,244.32
87600,70,3.0,0.8,150,17,248.63
87630,70,3.0,0.8,150,17,253.52
87660,70,3.0,0.8,150,17,258.32
87690,70,3.0,0.8,150,17,264.08
87720,70,3.0,0.8,150,17,269.07
87750,70,3.0,0.8,150,17,273.35
87780,70,3.0,0.8,150,17,276.98
87810,70,3.0,0.8,150,17,281.47
87840,70,3.0,0.8,150,17,285.68
87870,70,3.0,0.8,150,17,290.71
87900,70,3.0,0.8,150,17,295.57
87930,70,3.0,0.8,150,17,300.16
87960,70,3.0,0.8,150,17,304.02
87990,70,3.0,0.8,150,17,333.73
88020,70,3.0,0.8,150,17,330.17
88050,70,3.0,0.8,150,17,339.65
88080,70,3.0,0.8,150,17,348.53
88110,70,3.0,0.8,150,17,342.32
88140,70,3.0,0.8,150,17,334.51
88170,70,3.0,0.8,150,17,326.99
88200,70,3.0,0.8,150,17,320.54
88230,70,3.0,0.8,150,17,313.3
88260,70,3.0,0.8,150,17,306.86
88290,70,3.0,0.8,150,17,300.68
88320,70,3.0,0.8,150,17,298.26
88350,70,3.0,0.8,150,17,304.76
88380,70,3.0,0.8,150,17,312.04
88410,70,3.0,0.8,150,17,317.52
88440,70,3.0,0.8,150,17,322.69
88470,70,3.0,0.8,150,17,328.06
88500,70,3.0,0.8,150,17,333.6
88530,70,3.0,0.8,150,17,338.68
88560,70,3.0,0.8,150,17,340.89
88590,70,3.0,0.8,150,17,342.48
88620,70,3.0,0.8,150,17,346.41
88650,70,3.0,0.8,150,16,351.22
88680,70,3.0,0.8,150,16,356.28
88710,70,3.0,0.8,150,16,374.58
88740,70,3.0,0.8,150,16,392.94
88770,70,3.0,0.8,150,16,420.24
88800,70,3.0,0.8,150,16,424.66
88830,70,3.0,0.8,150,16,415.9
88860,70,3.0,0.8,150,16,413.6
88890,70,3.0,0.8,150,16,402.72
88920,70,3.0,0.8,150,16,402.5
88950,70,3.0,0.8,150,16,401.83
88980,70,3.0,0.8,150,16,399.53
89010,70,3.0,0.8,150,16,399.15
89040,70,3.0,0.8,150,16,398.63
89070,70,3.0,0.8,150,16,391.31
89100,70,3.0,0.8,150,16,385.19
89130,70,3.0,0.8,150,16,368.09
89160,70,3.0,0.8,150,16,365.77
89190,70,3.0,0.8,150,17,357.71
89220,70,3.0,0.8,150,16,346.99
89250,70,3.0,0.8,150,16,314.84
89280,70,3.0,0.8,150,16,277.96
89310,70,3.0,0.8,150,16,304.82
89340,70,3.0,0.8,150,16,291.09
89370,70,3.0,0.8,150,16,289.51
89400,70,3.0,0.8,150,16,287.42
89430,70,3.0,0.8,150,16,284.85
89460,70,3.0,0.8,150,16,281.85
89490,70,3.0,0.8,150,16,279.46
89520,70,3.0,0.8,150,16,278.59
89550,70,3.0,0.8,150,16,277.98
89580,70,3.0,0.8,150,16,278.75
89610,70,3.0,0.8,150,16,268.16
89640,70,3.0,0.8,150,16,242.44
89670,70,3.0,0.8,150,16,211.52
89700,70,3.0,0.8,150,16,210.78
89730,70,3.0,0.8,150,16,198.5
89760,70,3.0,0.8,150,16,202.43
89790,70,3.0,0.8,150,16,206.9
89820,70,3.0,0.8,150,16,211.88
89850,70,3.0,0.8,150,16,215.29
89880,70,3.0,0.8,150,16,218.76
89910,70,3.0,0.8,150,16,222.92
89940,70,3.0,0.8,150,16,227.06
89970,70,3.0,0.8,150,16,230.79
90000,70,3.0,0.8,150,16,234.89
90030,70,3.0,0.8,150,16,241.1
90060,70,3.0,0.8,150,16,246.84
90090,70,3.0,0.8,150,16,253.36
90120,70,3.0,0.8,150,16,262.48
90150,70,3.0,0.8,150,16,269.64
90180,70,3.0,0.8,150,16,273.56
90210,70,3.0,0.8,150,16,277.44
90240,70,3.0,0.8,150,17,271.94
90270,70,3.0,0.8,150,18,298.53
90300,70,3.0,0.8,150,17,293.77
90330,70,3.0,0.8,150,17,295.05
90360,70,3.0,0.8,150,17,307.39
90390,70,3.0,0.8,150,19,317.74
90420,70,3.0,0.8,150,17,321.05
90450,70,3.0,0.8,150,16,319.15
90480,70,3.0,0.8,150,16,317.12
90510,70,3.0,0.8,150,17,313.91
90540,70,3.0,0.8,150,17,310.91
90570,70,3.0,0.8,150,17,309.95
90600,70,3.0,0.8,150,17,308.26
90630,70,3.0,0.8,150,15,316.93
90660,70,3.0,0.8,150,14,317.76
90690,70,3.0,0.8,150,14,318.6
90720,70,3.0,0.8,150,14,316.36
90750,70,3.0,0.8,150,14,312.08
90780,70,3.0,0.8,150,14,311.62
90810,70,3.0,0.8,150,15,314.68
90840,70,3.0,0.8,150,15,316.77
90870,70,3.0,0.8,150,15,319.18
90900,70,3.0,0.8,150,15,324.64
90930,70,3.0,0.8,150,15,326.64
90960,70,3.0,0.8,150,16,325.32
90990,70,3.0,0.8,150,16,323.9
91020,70,3.0,0.8,150,16,324.72
91050,70,3.0,0.8,150,16,323.83
91080,70,3.0,0.8,150,15,328.99
91110,70,3.0,0.8,150,14,328.54
91140,70,3.0,0.8,150,13,327.63
91170,70,3.0,0.8,150,13,329.94
91200,70,3.0,0.8,150,13,332.52
91230,70,3.0,0.8,150,13,334.34
91260,70,3.0,0.8,150,12,333.27
91290,70,3.0,0.8,150,12,333.19
91320,70,3.0,0.8,150,12,332.57
91350,70,3.0,0.8,150,12,332.12
91380,70,3.0,0.8,150,12,334.66
91410,70,3.0,0.8,150,12,335.81
91440,70,3.0,0.8,150,12,337.73
91470,70,3.0,0.8,150,12,339.33
91500,70,3.0,0.8,150,12,338.65
91530,70,3.0,0.8,150,12,340.41
91560,70,3.0,0.8,150,12,345.45
91590,70,3.0,0.8,150,12,350.85
91620,70,3.0,0.8,150,12,355.43
91650,70,3.0,0.8,150,12,361.96
91680,70,3.0,0.8,150,12,365.62
91710,70,3.0,0.8,150,13,371.94
91740,70,3.0,0.8,150,13,378.22
91770,70,3.0,0.8,150,13,385.44
91800,70,3.0,0.8,150,13,391.41
91830,70,3.0,0.8,150,13,396.83
91860,70,3.0,0.8,150,13,415.89
91890,70,3.0,0.8,150,13,442.94
91920,70,3.0,0.8,150,13,449.22
91950,70,3.0,0.8,150,13,443.78
91980,70,3.0,0.8,150,15,489.71
92010,70,3.0,0.8,150,14,486.18
92040,70,3.0,0.8,150,14,476.09
92070,70,3.0,0.8,150,14,476.07
92100,70,3.0,0.8,150,14,475.71
92130,70,3.0,0.8,150,13,493.12
92160,70,3.0,0.8,150,13,479.48
92190,70,3.0,0.8,150,13,463.05
92220,70,3.0,0.8,150,13,459.46
92250,70,3.0,0.8,150,13,457.4
92280,70,3.0,0.8,150,13,466.81
92310,70,3.0,0.8,150,13,466.25
92340,70,3.0,0.8,150,13,458.12
92370,70,3.0,0.8,150,12,459.9
92400,70,3.0,0.8,150,12,461.77
92430,70,3.0,0.8,150,10,468.28
92460,70,3.0,0.8,150,9,471.9
92490,70,3.0,0.8,150,9,473.32
92520,70,3.0,0.8,150,9,475.65
92550,70,3.0,0.8,150,9,477.14
92580,70,3.0,0.8,150,9,481.02
92610,70,3.0,0.8,150,9,486.36
92640,70,3.0,0.8,150,9,490.2
92670,70,3.0,0.8,150,9,496.81
92700,70,3.0,0.8,150,9,503.07
92730,70,3.0,0.8,150,9,506.62
92760,70,3.0,0.8,150,10,509.78
92790,70,3.0,0.8,150,10,512.62
92820,70,3.0,0.8,150,10,516.24
92850,70,3.0,0.8,150,10,517.93
92880,70,3.0,0.8,150,9,519.58
92910,70,3.0,0.8,150,9,519.22
92940,70,3.0,0.8,150,9,518.97
92970,70,3.0,0.8,150,9,521.77
93000,70,3.0,0.8,150,9,507.42
93030,70,3.0,0.8,150,9,506.27
93060,70,3.0,0.8,150,10,497.12
93090,70,3.0,0.8,150,10,498.74
93120,70,3.0,0.8,150,9,500.25
93150,70,3.0,0.8,150,9,493.89
93180,70,3.0,0.8,150,9,501.8
93210,70,3.0,0.8,150,9,494.07
93240,70,3.0,0.8,150,9,488.11
93270,70,3.0,0.8,150,9,483.31
93300,70,3.0,0.8,150,9,477.5
93330,70,3.0,0.8,150,9,472.14
93360,70,3.0,0.8,150,9,461.23
93390,70,3.0,0.8,150,9,452.04
93420,70,3.0,0.8,150,9,441.92
93450,70,3.0,0.8,150,9,432.26
93480,70,3.0,0.8,150,9,420.58
93510,70,3.0,0.8,150,9,410.19
93540,70,3.0,0.8,150,9,402.65
93570,70,3.0,0.8,150,9,396.09
93600,70,3.0,0.8,150,9,387.42
93630,70,3.0,0.8,150,9,382.35
93660,70,3.0,0.8,150,9,374.82
93690,70,3.0,0.8,150,9,367.03
93720,70,3.0,0.8,150,9,357.66
93750,70,3.0,0.8,150,9,348.62
93780,70,3.0,0.8,150,9,341.8
93810,70,3.0,0.8,150,9,342.28
93840,70,3.0,0.8,150,9,345.18
93870,70,3.0,0.8,150,9,348.56
93900,70,3.0,0.8,150,9,348.63
93930,70,3.0,0.8,150,9,345.52
93960,70,3.0,0.8,150,9,340.04
93990,70,3.0,0.8,150,9,335.53
94020,70,3.0,0.8,150,9,331.41
94050,70,3.0,0.8,150,9,326.49
94080,70,3.0,0.8,150,9,325.27
94110,70,3.0,0.8,150,9,323.51
94140,70,3.0,0.8,150,9,324.43
94170,70,3.0,0.8,150,9,324.0
94200,70,3.0,0.8,150,9,325.24
94230,70,3.0,0.8,150,9,329.96
94260,70,3.0,0.8,150,9,332.73
94290,70,3.0,0.8,150,9,332.04
94320,70,3.0,0.8,150,9,330.95
94350,70,3.0,0.8,150,9,329.21
94380,70,3.0,0.8,150,9,326.44
94410,70,3.0,0.8,150,9,325.06
94440,70,3.0,0.8,150,9,325.38
94470,70,3.0,0.8,150,9,325.85
94500,70,3.0,0.8,150,9,328.33
94530,70,3.0,0.8,150,9,330.26
94560,70,3.0,0.8,150,9,331.26
94590,70,3.0,0.8,150,9,333.47
94620,70,3.0,0.8,150,9,334.08
94650,70,3.0,0.8,150,9,338.42
94680,70,3.0,0.8,150,9,342.73
94710,70,3.0,0.8,150,9,344.16
94740,70,3.0,0.8,150,9,343.73
94770,70,3.0,0.8,150,9,339.39
94800,70,3.0,0.8,150,9,335.04
94830,70,3.0,0.8,150,9,330.97
94860,70,3.0,0.8,150,9,330.04
94890,70,3.0,0.8,150,9,326.46
94920,70,3.0,0.8,150,9,320.96
94950,70,3.0,0.8,150,9,315.92
94980,70,3.0,0.8,150,9,311.4
95010,70,3.0,0.8,150,9,305.18
95040,70,3.0,0.8,150,9,303.06
95070,70,3.0,0.8,150,10,301.8
95100,70,3.0,0.8,150,10,299.73
95130,70,3.0,0.8,150,10,298.64
95160,70,3.0,0.8,150,10,298.61
95190,70,3.0,0.8,150,10,299.68
95220,70,3.0,0.8,150,10,295.6
95250,70,3.0,0.8,150,9,293.22
95280,70,3.0,0.8,150,9,288.78
95310,70,3.0,0.8,150,9,283.56
95340,70,3.0,0.8,150,10,279.38
95370,70,3.0,0.8,150,10,276.99
95400,70,3.0,0.8,150,9,271.53
95430,70,3.0,0.8,150,9,264.24
95460,70,3.0,0.8,150,9,256.86
95490,70,3.0,0.8,150,9,252.95
95520,70,3.0,0.8,150,9,248.72
95550,70,3.0,0.8,150,9,247.55
95580,70,3.0,0.8,150,9,244.18
95610,70,3.0,0.8,150,10,240.85
95640,70,3.0,0.8,150,10,241.17
95670,70,3.0,0.8,150,9,240.66
95700,70,3.0,0.8,150,9,237.21
95730,70,3.0,0.8,150,9,235.7
95760,70,3.0,0.8,150,9,234.52
95790,70,3.0,0.8,150,9,230.1
95820,70,3.0,0.8,150,9,227.86
95850,70,3.0,0.8,150,9,227.3
95880,70,3.0,0.8,150,9,227.2
95910,70,3.0,0.8,150,10,227.78
95940,70,3.0,0.8,150,10,228.86
95970,70,3.0,0.8,150,10,232.33
96000,70,3.0,0.8,150,10,237.52
96030,70,3.0,0.8,150,10,254.13
96060,70,3.0,0.8,150,10,265.1
96090,70,3.0,0.8,150,11,268.23
96120,70,3.0,0.8,150,11,299.36
96150,70,3.0,0.8,150,11,310.28
96180,70,3.0,0.8,150,12,327.77
96210,70,3.0,0.8,150,13,334.41
96240,70,3.0,0.8,150,12,324.13
96270,70,3.0,0.8,150,11,303.8
96300,70,3.0,0.8,150,11,299.03
96330,70,3.0,0.8,150,11,293.92
96360,70,3.0,0.8,150,11,288.05
96390,70,3.0,0.8,150,11,283.88
96420,70,3.0,0.8,150,10,280.72
96450,70,3.0,0.8,150,11,277.83
96480,70,3.0,0.8,150,11,273.67
96510,70,3.0,0.8,150,11,271.01
96540,70,3.0,0.8,150,11,269.41
96570,70,3.0,0.8,150,11,266.68
96600,70,3.0,0.8,150,11,264.0
96630,70,3.0,0.8,150,11,262.3
96660,70,3.0,0.8,150,11,260.82
96690,70,3.0,0.8,150,11,257.47
96720,70,3.0,0.8,150,11,255.59
96750,70,3.0,0.8,150,11,254.94
96780,70,3.0,0.8,150,11,254.97
96810,70,3.0,0.8,150,11,253.69
96840,70,3.0,0.8,150,11,253.01
96870,70,3.0,0.8,150,10,252.83
96900,70,3.0,0.8,150,10,252.99
96930,70,3.0,0.8,150,10,252.92
96960,70,3.0,0.8,150,9,251.39
96990,70,3.0,0.8,150,9,249.47
97020,70,3.0,0.8,150,9,250.94
97050,70,3.0,0.8,150,9,266.49
97080,70,3.0,0.8,150,9,266.61
97110,70,3.0,0.8,150,9,266.89
97140,70,3.0,0.8,150,9,294.97
97170,70,3.0,0.8,150,9,291.44
97200,70,3.0,0.8,150,9,288.75
97230,70,3.0,0.8,150,9,299.11
97260,70,3.0,0.8,150,9,309.37
97290,70,3.0,0.8,150,9,331.82
97320,70,3.0,0.8,150,9,328.46
97350,70,3.0,0.8,150,9,325.2
97380,70,3.0,0.8,150,9,322.97
97410,70,3.0,0.8,150,9,321.1
97440,70,3.0,0.8,150,9,319.04
97470,70,3.0,0.8,150,9,311.11
97500,70,3.0,0.8,150,9,305.51
97530,70,3.0,0.8,150,9,301.58
97560,70,3.0,0.8,150,9,298.31
97590,70,3.0,0.8,150,9,296.83
97620,70,3.0,0.8,150,9,281.58
97650,70,3.0,0.8,150,9,265.73
97680,70,3.0,0.8,150,9,249.94
97710,70,3.0,0.8,150,9,218.77
97740,70,3.0,0.8,150,9,216.21
97770,70,3.0,0.8,150,9,215.33
97800,70,3.0,0.8,150,12,214.61
97830,70,3.0,0.8,150,13,214.51
97860,70,3.0,0.8,150,13,214.65
97890,70,3.0,0.8,150,13,214.88
97920,70,3.0,0.8,150,14,215.66
97950,70,3.0,0.8,150,14,235.96
97980,70,3.0,0.8,150,14,236.52
98010,70,3.0,0.8,150,14,237.78
98040,70,3.0,0.8,150,14,257.37
98070,70,3.0,0.8,150,14,246.75
98100,70,3.0,0.8,150,14,275.39
98130,70,3.0,0.8,150,14,290.78
98160,70,3.0,0.8,150,14,288.88
98190,70,3.0,0.8,150,14,286.96
98220,70,3.0,0.8,150,14,279.56
98250,70,3.0,0.8,150,14,263.61
98280,70,3.0,0.8,150,14,251.9
98310,70,3.0,0.8,150,14,250.89
98340,70,3.0,0.8,150,14,250.97
98370,70,3.0,0.8,150,14,239.97
98400,70,3.0,0.8,150,15,207.81
98430,70,3.0,0.8,150,15,196.23
98460,70,3.0,0.8,150,15,195.54
98490,70,3.0,0.8,150,16,218.76
98520,70,3.0,0.8,150,16,217.68
98550,70,3.0,0.8,150,15,236.82
98580,70,3.0,0.8,150,15,255.3
98610,70,3.0,0.8,150,15,255.88
98640,70,3.0,0.8,150,15,256.58
98670,70,3.0,0.8,150,15,276.03
98700,70,3.0,0.8,150,15,277.45
98730,70,3.0,0.8,150,14,254.72
98760,70,3.0,0.8,150,15,292.14
98790,70,3.0,0.8,150,15,255.51
98820,70,3.0,0.8,150,15,327.12
98850,70,3.0,0.8,150,14,342.12
98880,70,3.0,0.8,150,14,341.82
98910,70,3.0,0.8,150,14,341.59
98940,70,3.0,0.8,150,14,327.02
98970,70,3.0,0.8,150,14,359.28
99000,70,3.0,0.8,150,14,373.63
99030,70,3.0,0.8,150,14,373.85
99060,70,3.0,0.8,150,14,373.48
99090,70,3.0,0.8,150,14,373.35
99120,70,3.0,0.8,150,14,377.19
99150,70,3.0,0.8,150,14,350.76
99180,70,3.0,0.8,150,14,345.94
99210,70,3.0,0.8,150,14,341.87
99240,70,3.0,0.8,150,14,339.52
99270,70,3.0,0.8,150,14,337.06
99300,70,3.0,0.8,150,14,333.7
99330,70,3.0,0.8,150,14,329.28
99360,70,3.0,0.8,150,14,324.24
99390,70,3.0,0.8,140,14,317.8
99420,70,3.0,0.8,130,14,312.38
99450,70,3.0,0.8,130,14,308.67
99480,70,3.0,0.8,150,14,310.71
99510,70,3.0,0.8,150,14,313.13
99540,70,3.0,0.8,160,14,315.22
